date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-12-01,SKU0017,34,2728.84,80.26,0
2024-12-02,SKU0017,40,3210.4,80.26,0
03-12-2024,SKU0017,38,3049.88,80.26,0
2024-12-04,SKU0017,31,2488.06,80.26,0
12/05/2024,SKU0017,26,2086.76,80.26,0
2024-12-06,SKU0017,25,2006.5,80.26,0
2024-12-07,SKU0017,41,3290.66,80.26,0
12/08/2024,SKU0017,37,2969.62,,0
2024-12-09,SKU0017,34,2728.84,80.26,0
2024-12-10,SKU0017,26,2086.76,80.26,0
12/11/2024,SKU0017,28,2247.28,80.26,0
2024-12-12,SKU0017,35,2809.1,80.26,0
2024-12-13,SKU0017,34,2728.84,80.26,0
12/14/2024,SKU0017,37,2969.62,80.26,0
2024-12-15,SKU0017,66,5297.16,80.26,1
2024-12-16,SKU0017,59,4735.34,80.26,1
17-12-2024,SKU0017,65,5216.9,80.26,1
2024-12-18,SKU0017,69,5537.94,80.26,1
2024-12-19,SKU0017,50,4013.0,,1
2024-12-20,SKU0017,58,4655.08,80.26,1
21-12-2024,SKU0017,34,2728.84,80.26,0
12/22/2024,SKU0017,30,2407.8,80.26,0
2024-12-23,SKU0017,25,2006.5,80.26,0
24-12-2024,SKU0017,41,3290.66,80.26,0
2024-12-25,SKU0017,37,2969.62,80.26,0
2024-12-26,SKU0017,25,2006.5,80.26,0
2024-12-27,SKU0017,35,2809.1,80.26,0
2024-12-28,SKU0017,40,3210.4,80.26,0
12/29/2024,SKU0017,35,2809.1,80.26,0
2024-12-30,SKU0017,13,1043.38,80.26,0
2024-12-31,SKU0017,0,0.0,80.26,0
2025-01-01,SKU0017,0,0.0,80.26,0
01/02/2025,SKU0017,0,0.0,80.26,0
2025-01-03,SKU0017,0,0.0,80.26,0
2025-01-04,SKU0017,0,0.0,80.26,0
2025-01-05,SKU0017,0,0.0,80.26,1
2025-01-06,SKU0017,0,0.0,80.26,1
2025-01-07,SKU0017,76,6099.76,80.26,1
2025-01-08,SKU0017,67,5377.42,80.26,1
09-01-2025,SKU0017,71,5698.46,80.26,1
2025-01-10,SKU0017,30,2407.8,80.26,0
2025-01-11,SKU0017,35,2809.1,80.26,0
2025-01-12,SKU0017,40,3210.4,80.26,0
2025-01-13,SKU0017,36,2889.36,,0
01/14/2025,SKU0017,35,2809.1,80.26,0
2025-01-15,SKU0017,45,3611.7,80.26,0
2025-01-16,SKU0017,29,2327.54,80.26,0
2025-01-17,SKU0017,37,2969.62,80.26,0
01/18/2025,SKU0017,27,2167.02,80.26,0
2025-01-19,SKU0017,41,3290.66,80.26,0
2025-01-20,SKU0017,33,2648.58,80.26,0
2025-01-21,SKU0017,32,2568.32,80.26,0
2025-01-22,SKU0017,24,1926.24,80.26,0
23-01-2025,SKU0017,38,3049.88,80.26,0
2025-01-24,SKU0017,40,3210.4,80.26,0
2025-01-25,SKU0017,42,3370.92,80.26,0
2025-01-26,SKU0017,42,3370.92,80.26,0
2025-01-27,SKU0017,34,2728.84,80.26,0
2025-01-28,SKU0017,33,2648.58,80.26,0
29-01-2025,SKU0017,38,3049.88,80.26,0
30-01-2025,SKU0017,36,2889.36,80.26,0
2025-01-31,SKU0017,42,3370.92,80.26,0
2025-02-01,SKU0017,49,3932.74,80.26,0
2025-02-02,SKU0017,42,3370.92,80.26,0
02/03/2025,SKU0017,49,3932.74,80.26,0
2025-02-04,SKU0017,29,2327.54,80.26,0
2025-02-05,SKU0017,35,2809.1,80.26,0
06-02-2025,SKU0017,38,3049.88,80.26,0
2025-02-07,SKU0017,38,3049.88,80.26,0
2025-02-08,SKU0017,46,3691.96,80.26,0
2025-02-09,SKU0017,36,2889.36,80.26,0
10-02-2025,SKU0017,40,3210.4,80.26,0
11-02-2025,SKU0017,35,2809.1,80.26,0
02/12/2025,SKU0017,35,2809.1,80.26,0
2025-02-13,SKU0017,0,0.0,80.26,0
14-02-2025,SKU0017,0,0.0,80.26,0
2025-02-15,SKU0017,0,0.0,80.26,0
16-02-2025,SKU0017,0,0.0,80.26,0
2025-02-17,SKU0017,0,0.0,80.26,0
2025-02-18,SKU0017,29,2327.54,80.26,0
2025-02-19,SKU0017,33,2648.58,80.26,0
20-02-2025,SKU0017,33,2648.58,80.26,0
2025-02-21,SKU0017,25,2006.5,80.26,0
2025-02-22,SKU0017,41,3290.66,80.26,0
2025-02-23,SKU0017,40,3210.4,80.26,0
02/24/2025,SKU0017,30,2407.8,80.26,0
2025-02-25,SKU0017,28,2247.28,80.26,0
2025-02-26,SKU0017,32,2568.32,80.26,0
2025-02-27,SKU0017,41,3290.66,80.26,0
2025-02-28,SKU0017,32,2568.32,80.26,0
2025-03-01,SKU0017,42,3370.92,80.26,0
02-03-2025,SKU0017,35,2809.1,80.26,0
2025-03-03,SKU0017,38,3049.88,80.26,0
2025-03-04,SKU0017,34,2728.84,80.26,0
2025-03-05,SKU0017,36,2889.36,80.26,0
2025-03-06,SKU0017,22,1765.72,80.26,0
2025-03-07,SKU0017,43,3451.18,80.26,0
2025-03-08,SKU0017,43,3451.18,80.26,0
2025-03-09,SKU0017,33,2648.58,80.26,0
2025-03-10,SKU0017,30,2407.8,80.26,0
2025-03-11,SKU0017,36,2889.36,80.26,0
2025-03-12,SKU0017,47,3772.22,80.26,0
03/13/2025,SKU0017,27,2167.02,80.26,0
2025-03-14,SKU0017,33,2648.58,80.26,0
2025-03-15,SKU0017,26,2086.76,80.26,0
2025-03-16,SKU0017,34,2728.84,80.26,0
17-03-2025,SKU0017,40,3210.4,80.26,0
03/18/2025,SKU0017,26,2086.76,80.26,0
2025-03-19,SKU0017,43,3451.18,80.26,0
20-03-2025,SKU0017,26,2086.76,80.26,0
21-03-2025,SKU0017,34,2728.84,80.26,0
2025-03-22,SKU0017,26,2086.76,80.26,0
2025-03-23,SKU0017,41,3290.66,80.26,0
03/24/2025,SKU0017,33,2648.58,80.26,0
2025-03-25,SKU0017,30,2407.8,80.26,0
03/26/2025,SKU0017,28,2247.28,80.26,0
2025-03-27,SKU0017,25,2006.5,80.26,0
2025-03-28,SKU0017,36,2889.36,,0
2025-03-29,SKU0017,25,2006.5,80.26,0
2025-03-30,SKU0017,35,2809.1,80.26,0
2025-03-31,SKU0017,35,2809.1,80.26,0
04/01/2025,SKU0017,30,2407.8,80.26,0
2025-04-02,SKU0017,28,2247.28,80.26,0
2025-04-03,SKU0017,33,2648.58,80.26,0
2025-04-04,SKU0017,36,2889.36,80.26,0
2025-04-05,SKU0017,37,2969.62,80.26,0
2025-04-06,SKU0017,35,2809.1,80.26,0
2025-04-07,SKU0017,6,481.56,80.26,0
2025-04-08,SKU0017,0,0.0,80.26,0
2025-04-09,SKU0017,21,1685.46,80.26,0
2025-04-10,SKU0017,56,4494.56,80.26,1
2025-04-11,SKU0017,55,4414.3,80.26,1
2025-04-12,SKU0017,71,5698.46,80.26,1
04/13/2025,SKU0017,50,4013.0,80.26,1
2025-04-14,SKU0017,46,3691.96,80.26,1
2025-04-15,SKU0017,39,3130.14,80.26,1
2025-04-16,SKU0017,28,2247.28,80.26,0
2025-04-17,SKU0017,32,2568.32,80.26,0
2025-04-18,SKU0017,31,2488.06,80.26,0
2025-04-19,SKU0017,32,2568.32,80.26,0
04/20/2025,SKU0017,30,2407.8,80.26,0
2025-04-21,SKU0017,39,3130.14,80.26,0
2025-04-22,SKU0017,21,1685.46,80.26,0
23-04-2025,SKU0017,24,1926.24,80.26,0
2025-04-24,SKU0017,29,2327.54,80.26,0
25-04-2025,SKU0017,30,2407.8,80.26,0
2025-04-26,SKU0017,28,2247.28,80.26,0
2025-04-27,SKU0017,28,2247.28,80.26,0
28-04-2025,SKU0017,22,1765.72,80.26,0
04/29/2025,SKU0017,24,1926.24,80.26,0
2025-04-30,SKU0017,27,2167.02,80.26,0
2025-05-01,SKU0017,28,2247.28,80.26,0
05/02/2025,SKU0017,15,1203.9,80.26,0
2025-05-03,SKU0017,25,2006.5,80.26,0
2025-05-04,SKU0017,31,2488.06,80.26,0
2025-05-05,SKU0017,19,1524.94,80.26,0
06-05-2025,SKU0017,32,2568.32,80.26,0
2025-05-07,SKU0017,24,1926.24,80.26,0
2025-05-08,SKU0017,25,2006.5,80.26,0
2025-05-09,SKU0017,15,1203.9,80.26,0
05/10/2025,SKU0017,24,1926.24,80.26,0
2025-05-11,SKU0017,24,1926.24,80.26,0
12-05-2025,SKU0017,12,963.12,80.26,0
2025-05-13,SKU0017,20,1605.2,80.26,0
14-05-2025,SKU0017,22,1765.72,80.26,0
2025-05-15,SKU0017,17,1364.42,80.26,0
2025-05-16,SKU0017,22,1765.72,80.26,0
2025-05-17,SKU0017,26,2086.76,80.26,0
2025-05-18,SKU0017,23,1845.98,80.26,0
2025-05-19,SKU0017,20,1605.2,80.26,0
2025-05-20,SKU0017,27,2167.02,80.26,0
21-05-2025,SKU0017,21,1685.46,80.26,0
05/22/2025,SKU0017,14,1123.64,80.26,0
2025-05-23,SKU0017,15,1203.9,80.26,0
2025-05-24,SKU0017,12,963.12,80.26,0
2025-05-25,SKU0017,14,1123.64,80.26,0
2025-05-26,SKU0017,24,1926.24,80.26,0
2025-05-27,SKU0017,15,1203.9,80.26,0
2025-05-28,SKU0017,17,1364.42,80.26,0
2025-05-29,SKU0017,28,2247.28,80.26,0
2025-05-30,SKU0017,22,1765.72,80.26,0
2025-05-31,SKU0017,22,1765.72,80.26,0
2025-06-01,SKU0017,20,1605.2,80.26,0
2025-06-02,SKU0017,18,1444.68,80.26,0
2025-06-03,SKU0017,16,1284.16,80.26,0
2025-06-04,SKU0017,25,2006.5,80.26,0
2025-06-05,SKU0017,19,1524.94,80.26,0
06/06/2025,SKU0017,15,1203.9,80.26,0
2025-06-07,SKU0017,18,1444.68,80.26,0
08-06-2025,SKU0017,19,1524.94,80.26,0
2025-06-09,SKU0017,19,1524.94,80.26,0
2025-06-10,SKU0017,13,1043.38,80.26,0
06/11/2025,SKU0017,14,1123.64,80.26,0
2025-06-12,SKU0017,15,1203.9,80.26,0
2025-06-13,SKU0017,14,1123.64,80.26,0
06/14/2025,SKU0017,17,1364.42,80.26,0
2025-06-15,SKU0017,13,1043.38,80.26,0
2025-06-16,SKU0017,4,321.04,80.26,0
2025-06-17,SKU0017,14,1123.64,80.26,0
18-06-2025,SKU0017,18,1444.68,80.26,0
19-06-2025,SKU0017,9,722.34,80.26,0
2025-06-20,SKU0017,15,1203.9,80.26,0
2025-06-21,SKU0017,17,1364.42,80.26,0
2025-06-22,SKU0017,15,1203.9,80.26,0
2025-06-23,SKU0017,13,1043.38,80.26,0
06/24/2025,SKU0017,10,802.6,80.26,0
06/25/2025,SKU0017,19,1524.94,80.26,0
2025-06-26,SKU0017,17,1364.42,80.26,0
2025-06-27,SKU0017,10,802.6,80.26,0
2025-06-28,SKU0017,7,561.82,80.26,0
29-06-2025,SKU0017,9,722.34,80.26,0
06/30/2025,SKU0017,18,1444.68,80.26,0
2025-07-01,SKU0017,20,1605.2,80.26,0
2025-07-02,SKU0017,16,1284.16,80.26,0
2025-07-03,SKU0017,18,1444.68,80.26,0
2025-07-04,SKU0017,10,802.6,80.26,0
2025-07-05,SKU0017,17,1364.42,80.26,0
2025-07-06,SKU0017,21,1685.46,80.26,0
2025-07-07,SKU0017,14,1123.64,80.26,0
2025-07-08,SKU0017,11,882.86,80.26,0
07/09/2025,SKU0017,10,802.6,80.26,0
2025-07-10,SKU0017,9,722.34,80.26,0
2025-07-11,SKU0017,13,1043.38,80.26,0
2025-07-12,SKU0017,14,1123.64,80.26,0
2025-07-13,SKU0017,15,1203.9,80.26,0
2025-07-14,SKU0017,20,1605.2,80.26,0
07/15/2025,SKU0017,34,2728.84,80.26,1
2025-07-16,SKU0017,20,1605.2,80.26,1
2025-07-17,SKU0017,17,1364.42,80.26,1
2025-07-18,SKU0017,21,1685.46,80.26,1
19-07-2025,SKU0017,28,2247.28,80.26,1
20-07-2025,SKU0017,19,1524.94,80.26,1
07/21/2025,SKU0017,35,2809.1,80.26,1
2025-07-22,SKU0017,9,722.34,80.26,0
2025-07-23,SKU0017,13,1043.38,80.26,0
07/24/2025,SKU0017,17,1364.42,80.26,0
07/25/2025,SKU0017,18,1444.68,80.26,0
2025-07-26,SKU0017,18,1444.68,80.26,0
2025-07-27,SKU0017,14,1123.64,80.26,0
2025-07-28,SKU0017,17,1364.42,80.26,0
2025-07-29,SKU0017,11,882.86,80.26,0
2025-07-30,SKU0017,10,802.6,80.26,0
2025-07-31,SKU0017,11,882.86,80.26,0
01-08-2025,SKU0017,12,963.12,80.26,0
2025-08-02,SKU0017,13,1043.38,80.26,0
2025-08-03,SKU0017,12,963.12,80.26,0
2025-08-04,SKU0017,11,882.86,80.26,0
2025-08-05,SKU0017,18,1444.68,80.26,0
2025-08-06,SKU0017,15,1203.9,80.26,0
2025-08-07,SKU0017,12,963.12,80.26,0
08/08/2025,SKU0017,15,1203.9,80.26,0
2025-08-09,SKU0017,5,401.3,80.26,0
10-08-2025,SKU0017,18,1444.68,80.26,0
2025-08-11,SKU0017,12,963.12,80.26,0
12-08-2025,SKU0017,9,722.34,80.26,0
2025-08-13,SKU0017,13,1043.38,80.26,0
2025-08-14,SKU0017,8,642.08,80.26,0
2025-08-15,SKU0017,13,1043.38,80.26,0
2025-08-16,SKU0017,16,1284.16,80.26,0
2025-08-17,SKU0017,8,642.08,80.26,0
2025-08-18,SKU0017,20,1605.2,80.26,0
19-08-2025,SKU0017,21,1685.46,80.26,0
20-08-2025,SKU0017,19,1524.94,80.26,0
2025-08-21,SKU0017,18,1444.68,80.26,0
08/22/2025,SKU0017,17,1364.42,80.26,0
08/23/2025,SKU0017,21,1685.46,80.26,0
2025-08-24,SKU0017,23,1845.98,80.26,0
2025-08-25,SKU0017,13,1043.38,80.26,0
26-08-2025,SKU0017,13,1043.38,80.26,0
27-08-2025,SKU0017,17,1364.42,80.26,0
2025-08-28,SKU0017,12,963.12,80.26,0
2025-08-29,SKU0017,17,1364.42,80.26,0
30-08-2025,SKU0017,15,1203.9,80.26,0
31-08-2025,SKU0017,20,1605.2,80.26,0
2025-09-01,SKU0017,16,1284.16,80.26,0
2025-09-02,SKU0017,14,1123.64,80.26,0
03-09-2025,SKU0017,15,1203.9,80.26,0
04-09-2025,SKU0017,16,1284.16,80.26,0
2025-09-05,SKU0017,31,2488.06,80.26,1
2025-09-06,SKU0017,26,2086.76,80.26,1
2025-09-07,SKU0017,33,2648.58,80.26,1
2025-09-08,SKU0017,21,1685.46,80.26,1
2025-09-09,SKU0017,24,1926.24,,1
2025-09-10,SKU0017,27,2167.02,80.26,1
2025-09-11,SKU0017,13,1043.38,80.26,0
09/12/2025,SKU0017,18,1444.68,80.26,0
2025-09-13,SKU0017,18,1444.68,80.26,0
2025-09-14,SKU0017,14,1123.64,80.26,0
2025-09-15,SKU0017,14,1123.64,80.26,0
2025-09-16,SKU0017,14,1123.64,80.26,0
2025-09-17,SKU0017,25,2006.5,80.26,0
2025-09-18,SKU0017,17,1364.42,80.26,0
2025-09-19,SKU0017,23,1845.98,80.26,0
2025-09-20,SKU0017,20,1605.2,80.26,0
21-09-2025,SKU0017,13,1043.38,80.26,0
2025-09-22,SKU0017,20,1605.2,80.26,0
23-09-2025,SKU0017,21,1685.46,80.26,0
24-09-2025,SKU0017,20,1605.2,80.26,0
2025-09-25,SKU0017,17,1364.42,80.26,0
2025-09-26,SKU0017,23,1845.98,80.26,0
2025-09-27,SKU0017,19,1524.94,80.26,0
28-09-2025,SKU0017,23,1845.98,80.26,0
09/29/2025,SKU0017,13,1043.38,80.26,0
2025-09-30,SKU0017,30,2407.8,80.26,0
10/01/2025,SKU0017,15,1203.9,80.26,0
2025-10-02,SKU0017,17,1364.42,80.26,0
2025-10-03,SKU0017,21,1685.46,80.26,0
10/04/2025,SKU0017,25,2006.5,80.26,0
2025-10-05,SKU0017,25,2006.5,80.26,0
2025-10-06,SKU0017,17,1364.42,80.26,0
2025-10-07,SKU0017,13,1043.38,80.26,0
2025-10-08,SKU0017,17,1364.42,80.26,0
2025-10-09,SKU0017,18,1444.68,80.26,0
2025-10-10,SKU0017,26,2086.76,80.26,0
2025-10-11,SKU0017,10,802.6,80.26,0
10/12/2025,SKU0017,15,1203.9,80.26,0
2025-10-13,SKU0017,14,1123.64,80.26,0
10/14/2025,SKU0017,18,1444.68,80.26,0
15-10-2025,SKU0017,26,2086.76,,0
2025-10-16,SKU0017,32,2568.32,80.26,0
2025-10-17,SKU0017,18,1444.68,80.26,0
2025-10-18,SKU0017,25,2006.5,80.26,0
2025-10-19,SKU0017,31,2488.06,80.26,0
2025-10-20,SKU0017,25,2006.5,80.26,0
2025-10-21,SKU0017,14,1123.64,80.26,0
2025-10-22,SKU0017,16,1284.16,80.26,0
2025-10-23,SKU0017,21,1685.46,80.26,0
2025-10-24,SKU0017,25,2006.5,80.26,0
25-10-2025,SKU0017,30,2407.8,80.26,0
26-10-2025,SKU0017,23,1845.98,80.26,0
2025-10-27,SKU0017,28,2247.28,80.26,0
2025-10-28,SKU0017,28,2247.28,80.26,0
10/29/2025,SKU0017,26,2086.76,80.26,0
2025-10-30,SKU0017,17,1364.42,80.26,0
10/31/2025,SKU0017,17,1364.42,80.26,0
2025-11-01,SKU0017,33,2648.58,80.26,0
2025-11-02,SKU0017,20,1605.2,,0
2025-11-03,SKU0017,25,2006.5,80.26,0
11/04/2025,SKU0017,22,1765.72,80.26,0
2025-11-05,SKU0017,24,1926.24,80.26,0
2025-11-06,SKU0017,30,2407.8,80.26,0
07-11-2025,SKU0017,22,1765.72,80.26,0
2025-11-08,SKU0017,22,1765.72,80.26,0
2025-11-09,SKU0017,27,2167.02,80.26,0
2025-11-10,SKU0017,31,2488.06,80.26,0
2025-11-11,SKU0017,31,2488.06,80.26,0
12-11-2025,SKU0017,30,2407.8,80.26,0
2025-11-13,SKU0017,35,2809.1,80.26,0
2025-11-14,SKU0017,24,1926.24,80.26,0
2025-11-15,SKU0017,33,2648.58,80.26,0
11/16/2025,SKU0017,44,3531.44,80.26,0
17-11-2025,SKU0017,22,1765.72,80.26,0
2025-11-18,SKU0017,27,2167.02,80.26,0
19-11-2025,SKU0017,34,2728.84,80.26,0
2025-11-20,SKU0017,36,2889.36,80.26,0
2025-11-21,SKU0017,27,2167.02,80.26,0
2025-11-22,SKU0017,39,3130.14,80.26,0
2025-11-23,SKU0017,30,2407.8,80.26,0
2025-11-24,SKU0017,29,2327.54,80.26,0
11/25/2025,SKU0017,65,5216.9,80.26,1
2025-11-26,SKU0017,50,4013.0,80.26,1
11/27/2025,SKU0017,59,4735.34,,1
28-11-2025,SKU0017,62,4976.12,80.26,1
2025-11-29,SKU0017,23,1845.98,80.26,0
11/30/2025,SKU0017,20,1605.2,80.26,0
2025-12-01,SKU0017,35,2809.1,80.26,0
02-12-2025,SKU0017,35,2809.1,,0
03-12-2025,SKU0017,31,2488.06,80.26,0
2025-12-04,SKU0017,29,2327.54,80.26,0
2025-12-05,SKU0017,36,2889.36,80.26,0
2025-12-06,SKU0017,30,2407.8,80.26,0
07-12-2025,SKU0017,39,3130.14,80.26,0
2025-12-08,SKU0017,44,3531.44,,0
2025-12-09,SKU0017,33,2648.58,80.26,0
2025-12-10,SKU0017,35,2809.1,80.26,0
2025-12-11,SKU0017,35,2809.1,80.26,0
2025-12-12,SKU0017,44,3531.44,80.26,0
13-12-2025,SKU0017,40,3210.4,80.26,0
2025-12-14,SKU0017,39,3130.14,80.26,0
2025-12-15,SKU0017,58,4655.08,80.26,1
16-12-2025,SKU0017,65,5216.9,80.26,1
2025-12-17,SKU0017,62,4976.12,80.26,1
2025-12-18,SKU0017,67,5377.42,80.26,1
2025-12-19,SKU0017,0,0.0,80.26,1
12/20/2025,SKU0017,0,0.0,80.26,1
2025-12-21,SKU0017,0,0.0,80.26,1
2025-12-22,SKU0017,0,0.0,80.26,0
23-12-2025,SKU0017,0,0.0,80.26,0
2025-12-24,SKU0017,0,0.0,,0
25-12-2025,SKU0017,0,0.0,80.26,0
2025-12-26,SKU0017,48,3852.48,80.26,0
2025-12-27,SKU0017,27,2167.02,80.26,0
2025-12-28,SKU0017,31,2488.06,80.26,0
29-12-2025,SKU0017,34,2728.84,80.26,0
2025-12-30,SKU0017,37,2969.62,80.26,0
31-12-2025,SKU0017,29,2327.54,80.26,0
2024-01-01,SKU0018,14,3650.36,260.74,0
2024-01-02,SKU0018,14,3650.36,260.74,0
2024-01-03,SKU0018,18,4693.32,260.74,0
01/04/2024,SKU0018,13,3389.62,260.74,0
2024-01-05,SKU0018,23,5997.02,260.74,1
2024-01-06,SKU0018,25,6518.5,260.74,1
2024-01-07,SKU0018,0,0.0,260.74,1
2024-01-08,SKU0018,0,0.0,260.74,1
2024-01-09,SKU0018,0,0.0,260.74,0
2024-01-10,SKU0018,0,0.0,260.74,0
2024-01-11,SKU0018,0,0.0,260.74,0
01/12/2024,SKU0018,0,0.0,260.74,0
13-01-2024,SKU0018,0,0.0,260.74,0
2024-01-14,SKU0018,0,0.0,260.74,0
2024-01-15,SKU0018,0,0.0,260.74,0
2024-01-16,SKU0018,0,0.0,260.74,0
2024-01-17,SKU0018,0,0.0,260.74,0
18-01-2024,SKU0018,0,0.0,260.74,0
2024-01-19,SKU0018,0,0.0,260.74,0
2024-01-20,SKU0018,0,0.0,260.74,0
01/21/2024,SKU0018,0,0.0,260.74,0
2024-01-22,SKU0018,0,0.0,260.74,0
01/23/2024,SKU0018,0,0.0,260.74,0
2024-01-24,SKU0018,0,0.0,260.74,0
2024-01-25,SKU0018,0,0.0,260.74,0
2024-01-26,SKU0018,0,0.0,260.74,0
2024-01-27,SKU0018,16,4171.84,260.74,0
01/28/2024,SKU0018,17,4432.58,260.74,0
01/29/2024,SKU0018,5,1303.7,260.74,0
01/30/2024,SKU0018,8,2085.92,260.74,0
2024-01-31,SKU0018,15,3911.1,260.74,0
02/01/2024,SKU0018,8,2085.92,260.74,0
2024-02-02,SKU0018,10,2607.4,260.74,0
2024-02-03,SKU0018,11,2868.14,260.74,0
2024-02-04,SKU0018,14,3650.36,260.74,0
2024-02-05,SKU0018,6,1564.44,260.74,0
2024-02-06,SKU0018,5,1303.7,260.74,0
2024-02-07,SKU0018,10,2607.4,260.74,0
2024-02-08,SKU0018,8,2085.92,,0
09-02-2024,SKU0018,9,2346.66,260.74,0
2024-02-10,SKU0018,13,3389.62,260.74,0
11-02-2024,SKU0018,9,2346.66,260.74,0
2024-02-12,SKU0018,12,3128.88,260.74,0
2024-02-13,SKU0018,7,1825.18,260.74,0
2024-02-14,SKU0018,7,1825.18,260.74,0
15-02-2024,SKU0018,10,2607.4,260.74,0
2024-02-16,SKU0018,10,2607.4,260.74,0
2024-02-17,SKU0018,13,3389.62,260.74,0
18-02-2024,SKU0018,16,4171.84,260.74,0
2024-02-19,SKU0018,7,1825.18,260.74,0
2024-02-20,SKU0018,9,2346.66,260.74,0
21-02-2024,SKU0018,7,1825.18,260.74,0
2024-02-22,SKU0018,12,3128.88,260.74,0
23-02-2024,SKU0018,4,1042.96,260.74,0
24-02-2024,SKU0018,10,2607.4,260.74,0
2024-02-25,SKU0018,18,4693.32,260.74,0
26-02-2024,SKU0018,10,2607.4,260.74,0
2024-02-27,SKU0018,4,1042.96,260.74,0
2024-02-28,SKU0018,3,782.22,260.74,0
2024-02-29,SKU0018,14,3650.36,,0
03/01/2024,SKU0018,5,1303.7,260.74,0
2024-03-02,SKU0018,13,3389.62,260.74,0
2024-03-03,SKU0018,8,2085.92,260.74,0
2024-03-04,SKU0018,15,3911.1,260.74,0
05-03-2024,SKU0018,10,2607.4,260.74,0
2024-03-06,SKU0018,2,521.48,260.74,0
2024-03-07,SKU0018,13,3389.62,260.74,0
03/08/2024,SKU0018,12,3128.88,260.74,0
2024-03-09,SKU0018,16,4171.84,260.74,0
2024-03-10,SKU0018,12,3128.88,260.74,0
2024-03-11,SKU0018,8,2085.92,260.74,0
2024-03-12,SKU0018,6,1564.44,260.74,0
2024-03-13,SKU0018,10,2607.4,260.74,0
03/14/2024,SKU0018,8,2085.92,260.74,0
2024-03-15,SKU0018,7,1825.18,260.74,0
2024-03-16,SKU0018,8,2085.92,260.74,0
2024-03-17,SKU0018,12,3128.88,260.74,0
2024-03-18,SKU0018,11,2868.14,260.74,0
03/19/2024,SKU0018,13,3389.62,,0
20-03-2024,SKU0018,6,1564.44,260.74,0
2024-03-21,SKU0018,12,3128.88,260.74,0
2024-03-22,SKU0018,10,2607.4,260.74,0
2024-03-23,SKU0018,11,2868.14,260.74,0
03/24/2024,SKU0018,14,3650.36,260.74,0
2024-03-25,SKU0018,13,3389.62,260.74,0
26-03-2024,SKU0018,10,2607.4,260.74,0
03/27/2024,SKU0018,11,2868.14,260.74,0
2024-03-28,SKU0018,13,3389.62,260.74,0
2024-03-29,SKU0018,10,2607.4,260.74,0
03/30/2024,SKU0018,9,2346.66,260.74,0
2024-03-31,SKU0018,9,2346.66,260.74,0
2024-04-01,SKU0018,11,2868.14,260.74,0
2024-04-02,SKU0018,15,3911.1,,0
2024-04-03,SKU0018,9,2346.66,260.74,0
2024-04-04,SKU0018,10,2607.4,260.74,0
2024-04-05,SKU0018,11,2868.14,260.74,0
06-04-2024,SKU0018,11,2868.14,260.74,0
2024-04-07,SKU0018,19,4954.06,260.74,0
08-04-2024,SKU0018,11,2868.14,260.74,0
2024-04-09,SKU0018,11,2868.14,260.74,0
2024-04-10,SKU0018,10,2607.4,260.74,1
11-04-2024,SKU0018,14,3650.36,,1
12-04-2024,SKU0018,11,2868.14,260.74,1
2024-04-13,SKU0018,14,3650.36,260.74,1
2024-04-14,SKU0018,21,5475.54,260.74,1
15-04-2024,SKU0018,7,1825.18,260.74,0
2024-04-16,SKU0018,10,2607.4,260.74,0
04/17/2024,SKU0018,8,2085.92,260.74,0
2024-04-18,SKU0018,4,1042.96,260.74,0
19-04-2024,SKU0018,10,2607.4,260.74,0
20-04-2024,SKU0018,11,2868.14,260.74,0
2024-04-21,SKU0018,12,3128.88,260.74,0
2024-04-22,SKU0018,10,2607.4,260.74,0
2024-04-23,SKU0018,10,2607.4,260.74,0
2024-04-24,SKU0018,13,3389.62,260.74,0
2024-04-25,SKU0018,8,2085.92,260.74,0
04/26/2024,SKU0018,16,4171.84,260.74,0
2024-04-27,SKU0018,8,2085.92,260.74,0
2024-04-28,SKU0018,9,2346.66,260.74,0
04/29/2024,SKU0018,6,1564.44,260.74,0
2024-04-30,SKU0018,12,3128.88,260.74,0
05/01/2024,SKU0018,8,2085.92,260.74,0
2024-05-02,SKU0018,9,2346.66,260.74,0
2024-05-03,SKU0018,11,2868.14,260.74,0
2024-05-04,SKU0018,8,2085.92,260.74,0
2024-05-05,SKU0018,17,4432.58,260.74,0
06-05-2024,SKU0018,10,2607.4,,0
05/07/2024,SKU0018,6,1564.44,260.74,0
08-05-2024,SKU0018,9,2346.66,260.74,0
2024-05-09,SKU0018,7,1825.18,260.74,0
05/10/2024,SKU0018,9,2346.66,260.74,0
11-05-2024,SKU0018,11,2868.14,260.74,0
05/12/2024,SKU0018,11,2868.14,260.74,0
2024-05-13,SKU0018,12,3128.88,260.74,0
2024-05-14,SKU0018,7,1825.18,260.74,0
2024-05-15,SKU0018,6,1564.44,260.74,0
2024-05-16,SKU0018,5,1303.7,260.74,0
2024-05-17,SKU0018,8,2085.92,260.74,0
18-05-2024,SKU0018,10,2607.4,260.74,0
19-05-2024,SKU0018,12,3128.88,260.74,0
2024-05-20,SKU0018,6,1564.44,260.74,0
05/21/2024,SKU0018,13,3389.62,260.74,0
22-05-2024,SKU0018,8,2085.92,260.74,0
2024-05-23,SKU0018,9,2346.66,260.74,0
2024-05-24,SKU0018,6,1564.44,260.74,0
2024-05-25,SKU0018,12,3128.88,260.74,0
